series,ticker,bucket,side,ask,prior_avg,secs_left,won,profit
KXHYPE15M,KXHYPE15M-26JUN102045-45,20-25c,yes,23,60.0,600,False,-35
KXHYPE15M,KXHYPE15M-26JUN101945-45, 5-9c,yes,9,67.3,300,False,-35
KXHYPE15M,KXHYPE15M-26JUN101615-15,20-25c,yes,20,65.7,300,True,130.2
KXHYPE15M,KXHYPE15M-26JUN101415-15,20-25c,yes,25,64.0,480,False,-35
KXHYPE15M,KXHYPE15M-26JUN100100-00,10-14c,yes,12,60.0,300,False,-35
KXHYPE15M,KXHYPE15M-26JUN091945-45,20-25c,yes,25,60.3,540,True,97.65
KXHYPE15M,KXHYPE15M-26JUN091845-45,15-19c,yes,17,73.0,420,False,-35
KXHYPE15M,KXHYPE15M-26JUN091615-15,10-14c,no,11,63.3,300,False,-35
KXHYPE15M,KXHYPE15M-26JUN090700-00,20-25c,no,20,69.0,420,False,-35
KXHYPE15M,KXHYPE15M-26JUN082315-15,20-25c,no,22,61.7,480,False,-35
KXHYPE15M,KXHYPE15M-26JUN082145-45,20-25c,yes,21,82.3,360,True,122.45
KXHYPE15M,KXHYPE15M-26JUN082130-30,20-25c,no,23,65.7,420,False,-35
KXNEAR15M,KXNEAR15M-26AUG072145-45,20-25c,no,24,60.3,540,False,-35
KXNEAR15M,KXNEAR15M-26AUG072100-00,20-25c,no,20,66.3,300,False,-35
KXNEAR15M,KXNEAR15M-26AUG072030-30,15-19c,no,19,62.7,300,False,-35
KXNEAR15M,KXNEAR15M-26AUG071915-15,20-25c,yes,22,86.3,420,True,115.4
KXNEAR15M,KXNEAR15M-26AUG071915-15,15-19c,yes,15,69.7,360,True,184.45
KXNEAR15M,KXNEAR15M-26AUG071815-15,15-19c,no,18,87.3,300,False,-35
KXNEAR15M,KXNEAR15M-26AUG070730-30,20-25c,no,22,77.0,420,False,-35
KXNEAR15M,KXNEAR15M-26AUG070600-00,15-19c,no,16,72.3,420,False,-35
KXNEAR15M,KXNEAR15M-26AUG070500-00,20-25c,yes,24,60.3,660,False,-35
KXNEAR15M,KXNEAR15M-26AUG051430-30,15-19c,no,16,68.7,540,True,170.89
KXNEAR15M,KXNEAR15M-26AUG051400-00,20-25c,yes,24,60.3,300,False,-35
KXNEAR15M,KXNEAR15M-26AUG041545-45,20-25c,no,22,74.0,360,False,-35
KXNEAR15M,KXNEAR15M-26AUG031600-00,20-25c,no,24,72.3,600,True,103.08
KXNEAR15M,KXNEAR15M-26AUG031545-45,20-25c,yes,23,75.3,480,False,-35
KXNEAR15M,KXNEAR15M-26AUG031515-15,20-25c,yes,22,62.7,360,False,-35
KXNEAR15M,KXNEAR15M-26AUG030400-00,15-19c,no,16,61.0,300,False,-35
KXNEAR15M,KXNEAR15M-26AUG020630-30,10-14c,yes,10,61.7,420,False,-35
KXNEAR15M,KXNEAR15M-26AUG020515-15,20-25c,no,20,61.7,300,False,-35
KXNEAR15M,KXNEAR15M-26AUG012315-15,20-25c,yes,25,64.7,660,False,-35
KXNEAR15M,KXNEAR15M-26AUG012245-45,20-25c,yes,21,60.0,540,False,-35
KXNEAR15M,KXNEAR15M-26AUG012215-15,20-25c,no,23,86.3,480,False,-35
KXNEAR15M,KXNEAR15M-26AUG012045-45,20-25c,no,23,62.3,300,False,-35
KXNEAR15M,KXNEAR15M-26AUG010700-00,20-25c,no,25,61.7,600,False,-35
KXNEAR15M,KXNEAR15M-26AUG010230-30,20-25c,no,24,61.3,420,False,-35
KXNEAR15M,KXNEAR15M-26AUG010200-00,20-25c,no,24,77.0,420,False,-35
KXNEAR15M,KXNEAR15M-26JUL312315-15,15-19c,yes,19,61.0,480,False,-35
KXNEAR15M,KXNEAR15M-26JUL312200-00,20-25c,no,22,68.0,360,False,-35
KXNEAR15M,KXNEAR15M-26JUL312130-30,15-19c,yes,15,73.3,600,False,-35
KXNEAR15M,KXNEAR15M-26JUL311845-45,15-19c,yes,15,64.0,540,False,-35
KXNEAR15M,KXNEAR15M-26JUL311800-00,15-19c,yes,18,61.3,480,False,-35
KXNEAR15M,KXNEAR15M-26JUL310900-00,20-25c,no,20,61.0,660,False,-35
KXNEAR15M,KXNEAR15M-26JUL310530-30,20-25c,yes,21,73.0,600,False,-35
KXNEAR15M,KXNEAR15M-26JUL310245-45,10-14c,yes,14,64.7,540,False,-35
KXNEAR15M,KXNEAR15M-26JUL310215-15,10-14c,no,13,66.0,480,False,-35
KXNEAR15M,KXNEAR15M-26JUL300930-30,20-25c,no,22,69.7,300,False,-35
KXNEAR15M,KXNEAR15M-26JUL300745-45,20-25c,no,22,63.7,480,False,-35
KXNEAR15M,KXNEAR15M-26JUL291800-00,15-19c,no,19,69.0,360,False,-35
KXNEAR15M,KXNEAR15M-26JUL290745-45,20-25c,no,25,65.7,360,False,-35
KXNEAR15M,KXNEAR15M-26JUL290400-00,20-25c,no,20,86.7,300,False,-35
KXNEAR15M,KXNEAR15M-26JUL282315-15,20-25c,no,25,62.0,300,True,97.65
KXNEAR15M,KXNEAR15M-26JUL282045-45,15-19c,no,17,71.7,420,False,-35
KXNEAR15M,KXNEAR15M-26JUL281815-15,20-25c,no,20,61.7,660,False,-35
KXNEAR15M,KXNEAR15M-26JUL280700-00,20-25c,no,20,69.0,360,False,-35
KXNEAR15M,KXNEAR15M-26JUL280400-00,20-25c,no,21,63.7,420,False,-35
KXNEAR15M,KXNEAR15M-26JUL280215-15,20-25c,no,25,63.7,360,False,-35
KXNEAR15M,KXNEAR15M-26JUL271930-30,20-25c,yes,21,91.7,360,False,-35
KXNEAR15M,KXNEAR15M-26JUL271930-30, 5-9c,yes,9,67.3,300,False,-35
KXNEAR15M,KXNEAR15M-26JUL270100-00,20-25c,no,25,60.0,300,True,97.65
KXNEAR15M,KXNEAR15M-26JUL262315-15,20-25c,yes,25,60.0,660,False,-35
KXNEAR15M,KXNEAR15M-26JUL261800-00,15-19c,no,19,61.0,660,True,138.77
KXNEAR15M,KXNEAR15M-26JUL261045-45,20-25c,yes,25,64.0,540,True,97.65
KXNEAR15M,KXNEAR15M-26JUL260630-30,10-14c,no,13,61.0,300,False,-35
KXNEAR15M,KXNEAR15M-26JUL260515-15,15-19c,no,15,60.0,660,True,184.45
KXNEAR15M,KXNEAR15M-26JUL260130-30,20-25c,yes,21,60.7,420,False,-35
KXNEAR15M,KXNEAR15M-26JUL260030-30,15-19c,no,15,70.3,300,False,-35
KXNEAR15M,KXNEAR15M-26JUL252215-15,20-25c,yes,22,60.0,540,False,-35
KXNEAR15M,KXNEAR15M-26JUL251700-00,20-25c,yes,23,69.3,300,True,108.97
KXNEAR15M,KXNEAR15M-26JUL251615-15,15-19c,no,17,81.0,420,False,-35
KXNEAR15M,KXNEAR15M-26JUL250745-45,20-25c,yes,20,69.3,600,False,-35
KXNEAR15M,KXNEAR15M-26JUL250530-30,20-25c,no,21,72.7,360,False,-35
KXNEAR15M,KXNEAR15M-26JUL250315-15, 5-9c,yes,9,60.0,300,False,-35
KXNEAR15M,KXNEAR15M-26JUL242015-15,15-19c,no,19,65.7,540,False,-35
KXNEAR15M,KXNEAR15M-26JUL241800-00,20-25c,no,25,64.0,660,True,97.65
KXNEAR15M,KXNEAR15M-26JUL241800-00,15-19c,yes,15,62.3,480,False,-35
KXNEAR15M,KXNEAR15M-26JUL241645-45,10-14c,yes,14,76.7,360,True,199.95
KXNEAR15M,KXNEAR15M-26JUL240800-00,20-25c,no,20,64.3,420,False,-35
KXNEAR15M,KXNEAR15M-26JUL240115-15,20-25c,no,20,63.7,480,False,-35
KXNEAR15M,KXNEAR15M-26JUL231945-45,15-19c,no,18,62.0,600,False,-35
KXNEAR15M,KXNEAR15M-26JUL230800-00,20-25c,yes,24,61.7,420,False,-35
KXNEAR15M,KXNEAR15M-26JUL230730-30,20-25c,no,22,65.7,600,False,-35
KXNEAR15M,KXNEAR15M-26JUL230100-00,20-25c,yes,24,81.7,600,False,-35
KXNEAR15M,KXNEAR15M-26JUL221645-45,15-19c,no,19,72.3,300,True,138.77
KXNEAR15M,KXNEAR15M-26JUL221015-15,10-14c,no,10,67.7,540,False,-35
KXNEAR15M,KXNEAR15M-26JUL220730-30,15-19c,no,16,67.7,540,False,-35
KXNEAR15M,KXNEAR15M-26JUL220430-30,20-25c,no,23,62.7,420,False,-35
KXNEAR15M,KXNEAR15M-26JUL220300-00,20-25c,no,25,69.7,540,True,97.65
KXNEAR15M,KXNEAR15M-26JUL220145-45,20-25c,yes,24,76.0,480,False,-35
KXNEAR15M,KXNEAR15M-26JUL212230-30,15-19c,yes,19,69.7,540,False,-35
KXNEAR15M,KXNEAR15M-26JUL210600-00,20-25c,yes,20,86.0,540,False,-35
KXNEAR15M,KXNEAR15M-26JUL210600-00, 5-9c,yes,9,64.3,480,False,-35
KXNEAR15M,KXNEAR15M-26JUL210130-30,20-25c,no,25,66.3,300,False,-35
KXNEAR15M,KXNEAR15M-26JUL200930-30,10-14c,yes,13,63.0,480,False,-35
KXNEAR15M,KXNEAR15M-26JUL200830-30,20-25c,no,22,62.7,300,False,-35
KXNEAR15M,KXNEAR15M-26JUL200230-30,15-19c,yes,19,60.0,300,False,-35
KXNEAR15M,KXNEAR15M-26JUL191515-15,10-14c,no,14,73.7,360,False,-35
KXNEAR15M,KXNEAR15M-26JUL181845-45,10-14c,no,13,85.7,300,False,-35
KXNEAR15M,KXNEAR15M-26JUL181645-45,15-19c,yes,19,61.0,480,False,-35
KXNEAR15M,KXNEAR15M-26JUL181600-00,15-19c,yes,19,61.7,540,False,-35
KXNEAR15M,KXNEAR15M-26JUL181545-45,20-25c,no,25,71.7,480,False,-35
KXNEAR15M,KXNEAR15M-26JUL180315-15,10-14c,yes,12,66.3,540,False,-35
KXNEAR15M,KXNEAR15M-26JUL180130-30,20-25c,yes,23,72.7,360,True,108.97
KXNEAR15M,KXNEAR15M-26JUL171000-00,20-25c,no,24,63.3,660,False,-35
KXNEAR15M,KXNEAR15M-26JUL161545-45,20-25c,no,23,64.0,360,True,108.97
KXNEAR15M,KXNEAR15M-26JUL160215-15,20-25c,yes,20,60.3,420,True,130.2
KXNEAR15M,KXNEAR15M-26JUL150930-30,20-25c,yes,25,75.7,360,False,-35
KXNEAR15M,KXNEAR15M-26JUL150815-15,10-14c,yes,13,62.7,540,True,217.83
KXNEAR15M,KXNEAR15M-26JUL142145-45,10-14c,no,11,90.7,300,True,263.36
KXNEAR15M,KXNEAR15M-26JUL141800-00,15-19c,yes,17,62.7,480,False,-35
KXNEAR15M,KXNEAR15M-26JUL141700-00,10-14c,no,13,68.7,300,False,-35
KXNEAR15M,KXNEAR15M-26JUL140115-15,20-25c,no,20,64.3,480,False,-35
KXNEAR15M,KXNEAR15M-26JUL131745-45,10-14c,yes,11,86.3,360,False,-35
KXNEAR15M,KXNEAR15M-26JUL122015-15,15-19c,no,17,60.7,660,False,-35
KXNEAR15M,KXNEAR15M-26JUL121630-30,15-19c,yes,19,60.3,360,False,-35
KXNEAR15M,KXNEAR15M-26JUL121515-15,15-19c,no,17,66.7,540,False,-35
KXNEAR15M,KXNEAR15M-26JUL120045-45,20-25c,yes,20,60.7,600,True,130.2
KXNEAR15M,KXNEAR15M-26JUL111930-30, 5-9c,yes,8,65.0,540,False,-35
KXNEAR15M,KXNEAR15M-26JUL111915-15, 5-9c,yes,5,63.0,300,False,-35
KXNEAR15M,KXNEAR15M-26JUL111845-45, 5-9c,yes,9,65.3,300,False,-35
KXNEAR15M,KXNEAR15M-26JUL110415-15,15-19c,yes,18,70.7,480,False,-35
KXNEAR15M,KXNEAR15M-26JUL110230-30,15-19c,no,17,67.0,660,True,158.92
KXNEAR15M,KXNEAR15M-26JUL102145-45,20-25c,yes,24,62.0,300,False,-35
KXNEAR15M,KXNEAR15M-26JUL101830-30,20-25c,yes,23,74.7,360,True,108.97
KXNEAR15M,KXNEAR15M-26JUL092030-30,15-19c,yes,19,64.0,300,False,-35
KXNEAR15M,KXNEAR15M-26JUL091615-15,20-25c,no,23,60.3,420,False,-35
KXNEAR15M,KXNEAR15M-26JUL091415-15,15-19c,no,15,64.0,420,False,-35
KXNEAR15M,KXNEAR15M-26JUL090815-15,20-25c,no,20,68.7,360,False,-35
KXNEAR15M,KXNEAR15M-26JUL080130-30,20-25c,yes,23,66.7,420,False,-35
KXNEAR15M,KXNEAR15M-26JUL071745-45,15-19c,yes,15,82.7,360,False,-35
KXNEAR15M,KXNEAR15M-26JUL071045-45,20-25c,yes,21,68.7,540,False,-35
KXNEAR15M,KXNEAR15M-26JUL070445-45,20-25c,no,23,74.0,420,False,-35
KXNEAR15M,KXNEAR15M-26JUL070400-00,20-25c,yes,21,63.0,360,False,-35
KXNEAR15M,KXNEAR15M-26JUL070300-00,10-14c,no,12,64.3,360,False,-35
KXNEAR15M,KXNEAR15M-26JUL062045-45,20-25c,yes,23,67.3,420,False,-35
KXNEAR15M,KXNEAR15M-26JUL061900-00,20-25c,yes,25,65.7,360,False,-35
KXNEAR15M,KXNEAR15M-26JUL061800-00,20-25c,no,25,63.3,480,False,-35
KXNEAR15M,KXNEAR15M-26JUL061715-15, 5-9c,no,6,62.0,300,False,-35
KXNEAR15M,KXNEAR15M-26JUL060630-30,10-14c,no,14,62.7,420,False,-35
KXNEAR15M,KXNEAR15M-26JUL052315-15,20-25c,yes,24,62.0,480,False,-35
KXNEAR15M,KXNEAR15M-26JUL051800-00,20-25c,no,24,62.0,660,True,103.08
KXNEAR15M,KXNEAR15M-26JUL050545-45,10-14c,yes,14,73.0,360,False,-35
KXNEAR15M,KXNEAR15M-26JUL041615-15,15-19c,yes,19,67.0,300,False,-35
KXNEAR15M,KXNEAR15M-26JUL040230-30,15-19c,yes,18,60.7,420,False,-35
KXNEAR15M,KXNEAR15M-26JUL031615-15,10-14c,no,11,71.7,420,False,-35
KXNEAR15M,KXNEAR15M-26JUL031445-45,20-25c,no,21,71.0,360,True,122.45
KXNEAR15M,KXNEAR15M-26JUL031045-45,15-19c,yes,15,64.3,600,False,-35
KXNEAR15M,KXNEAR15M-26JUL030045-45,20-25c,no,25,60.0,420,False,-35
KXNEAR15M,KXNEAR15M-26JUL021700-00,20-25c,yes,23,80.0,360,False,-35
KXNEAR15M,KXNEAR15M-26JUL020900-00,15-19c,no,17,63.7,300,True,158.92
KXNEAR15M,KXNEAR15M-26JUL020715-15,20-25c,no,25,73.7,540,False,-35
KXNEAR15M,KXNEAR15M-26JUL020700-00,20-25c,yes,25,60.3,420,False,-35
KXNEAR15M,KXNEAR15M-26JUL012230-30,20-25c,yes,25,63.0,420,False,-35
KXNEAR15M,KXNEAR15M-26JUL012015-15, 5-9c,no,7,62.0,360,False,-35
KXNEAR15M,KXNEAR15M-26JUL010630-30,10-14c,yes,13,68.7,360,False,-35
KXNEAR15M,KXNEAR15M-26JUL010330-30,15-19c,no,18,69.0,360,True,148.28
KXNEAR15M,KXNEAR15M-26JUL010245-45, 5-9c,yes,8,60.7,600,False,-35
KXNEAR15M,KXNEAR15M-26JUL010200-00,15-19c,no,19,72.3,660,True,138.77
KXNEAR15M,KXNEAR15M-26JUL010200-00,10-14c,yes,12,62.7,360,False,-35
KXNEAR15M,KXNEAR15M-26JUL010130-30,20-25c,yes,20,67.3,480,False,-35
KXNEAR15M,KXNEAR15M-26JUL010115-15,10-14c,yes,11,67.3,300,False,-35
KXNEAR15M,KXNEAR15M-26JUN302015-15,15-19c,yes,19,72.3,300,True,138.77
KXNEAR15M,KXNEAR15M-26JUN301515-15,20-25c,yes,20,83.7,540,True,130.2
KXNEAR15M,KXNEAR15M-26JUN301515-15,10-14c,no,10,71.3,420,False,-35
KXNEAR15M,KXNEAR15M-26JUN301430-30, 5-9c,no,6,64.7,600,True,509.95
